attribution_id,campaign_id,audience_id,media_channel,timestamp,touchpoint_type,attribution_percent,benchmark
ATTR_000276,CAM_000384,AUD_000556,Social,2025-01-10 05:15:07,Share,0.7,0.24
ATTR_000277,CAM_000243,AUD_001039,Digital,2025-03-12 03:25:27,View,0.84,0.75
ATTR_000278,CAM_000346,AUD_000443,Email,2025-05-31 21:27:07,Comment,0.61,0.26
ATTR_000279,CAM_000188,AUD_000020,Radio,2025-05-30 18:35:18,Engagement,0.68,0.28
ATTR_000280,CAM_000351,AUD_000328,TV,2025-05-29 17:55:45,Click,0.35,0.37
ATTR_000281,CAM_000392,AUD_000317,Email,2025-07-10 00:02:17,Share,0.91,0.49
ATTR_000282,CAM_000190,AUD_000296,Radio,2025-05-21 11:56:49,Click,0.94,0.56
ATTR_000283,CAM_000096,AUD_000587,Digital,2024-12-26 06:09:00,Share,0.15,0.53
ATTR_000284,CAM_000290,AUD_000024,Retail,2025-05-28 13:20:12,Click,0.7,0.31
ATTR_000285,CAM_000365,AUD_000598,Social,2025-08-04 14:30:36,Click,0.67,0.48
ATTR_000286,CAM_000097,AUD_000980,Email,2025-05-04 05:16:02,View,0.53,0.15
ATTR_000287,CAM_000141,AUD_000514,Streaming,2025-08-08 12:52:56,Impression,0.78,0.72
ATTR_000288,CAM_000097,AUD_000376,OOH,2025-05-15 01:40:02,Conversion,0.6,0.58
ATTR_000289,CAM_000379,AUD_000580,Radio,2025-08-10 14:47:51,Comment,0.66,0.07
ATTR_000290,CAM_000005,AUD_000895,Email,2025-06-23 12:22:38,Engagement,0.44,0.59
ATTR_000291,CAM_000078,AUD_000714,OOH,2025-04-28 22:52:50,Click,0.35,0.5
ATTR_000292,CAM_000396,AUD_000762,Email,2025-03-11 14:38:43,Engagement,0.48,0.79
ATTR_000293,CAM_000390,AUD_000089,Print,2025-03-19 21:22:31,Conversion,0.48,0.38
ATTR_000294,CAM_000013,AUD_000233,Print,2025-06-21 21:45:52,Impression,0.35,0.15
ATTR_000295,CAM_000121,AUD_000928,TV,2025-08-24 17:47:59,View,0.79,0.54
ATTR_000296,CAM_000036,AUD_000692,Radio,2025-07-29 11:45:25,View,0.76,0.62
ATTR_000297,CAM_000400,AUD_000227,OOH,2025-08-10 08:36:54,Engagement,0.95,0.4
ATTR_000298,CAM_000264,AUD_000773,Streaming,2025-08-28 21:19:26,Share,0.24,0.67
ATTR_000299,CAM_000330,AUD_001026,OOH,2025-01-11 09:05:31,Engagement,0.44,0.35
ATTR_000300,CAM_000026,AUD_001198,Streaming,2025-07-20 04:00:25,View,0.89,0.72
ATTR_000301,CAM_000124,AUD_000337,Social,2025-04-01 15:10:06,Engagement,0.79,0.17
ATTR_000302,CAM_000097,AUD_000899,Email,2025-07-08 04:12:56,Engagement,0.29,0.71
ATTR_000303,CAM_000032,AUD_000246,Social,2025-08-08 21:02:05,Comment,0.7,0.59
ATTR_000304,CAM_000346,AUD_000804,Email,2025-08-10 00:02:52,Conversion,0.96,0.38
ATTR_000305,CAM_000026,AUD_000502,Social,2025-08-05 07:33:59,Share,0.75,0.15
ATTR_000306,CAM_000051,AUD_000869,Retail,2025-05-06 03:12:57,Conversion,0.94,0.45
ATTR_000307,CAM_000131,AUD_001176,Streaming,2025-07-12 14:33:53,Comment,0.96,0.42
ATTR_000308,CAM_000165,AUD_001125,TV,2025-03-18 21:02:02,Click,0.89,0.09
ATTR_000309,CAM_000049,AUD_000596,Print,2025-07-07 07:36:23,View,0.2,0.51
ATTR_000310,CAM_000178,AUD_001053,OOH,2025-01-05 22:31:22,Click,0.34,0.1
ATTR_000311,CAM_000045,AUD_000163,Social,2025-07-16 20:00:48,Conversion,0.53,0.22
ATTR_000312,CAM_000109,AUD_000159,TV,2025-08-23 22:10:02,Impression,0.87,0.64
ATTR_000313,CAM_000198,AUD_001094,Streaming,2025-05-16 12:28:22,Comment,0.38,0.7
ATTR_000314,CAM_000388,AUD_001196,Streaming,2025-06-10 22:29:10,View,0.5,0.59
ATTR_000315,CAM_000197,AUD_000539,Social,2025-04-13 19:32:18,Comment,0.95,0.79
ATTR_000316,CAM_000076,AUD_000824,Social,2025-06-22 02:58:48,View,0.36,0.25
ATTR_000317,CAM_000276,AUD_000293,Digital,2025-07-15 20:33:48,Impression,0.75,0.7
ATTR_000318,CAM_000294,AUD_000687,Streaming,2025-02-22 21:12:53,Impression,0.32,0.27
ATTR_000319,CAM_000022,AUD_000362,Retail,2025-05-28 14:00:23,View,0.64,0.28
ATTR_000320,CAM_000370,AUD_000809,TV,2025-05-18 16:01:02,Share,0.46,0.78
ATTR_000321,CAM_000354,AUD_000552,Social,2025-01-15 06:29:01,View,0.89,0.22
ATTR_000322,CAM_000362,AUD_000005,Print,2025-03-25 10:30:06,Click,0.5,0.27
ATTR_000323,CAM_000394,AUD_000169,Retail,2025-06-27 03:28:32,Click,0.96,0.43
ATTR_000324,CAM_000067,AUD_000357,TV,2025-04-01 04:08:40,Impression,0.81,0.23
ATTR_000325,CAM_000005,AUD_000012,Print,2025-04-14 11:10:55,Click,0.31,0.76
ATTR_000326,CAM_000016,AUD_000552,OOH,2025-04-13 15:38:39,Conversion,0.23,0.4
ATTR_000327,CAM_000101,AUD_000629,Radio,2025-05-11 12:40:25,Engagement,0.73,0.69
ATTR_000328,CAM_000376,AUD_000581,Print,2025-07-16 20:32:29,Share,0.38,0.59
ATTR_000329,CAM_000247,AUD_000640,Email,2025-05-11 21:38:12,Conversion,0.32,0.68
ATTR_000330,CAM_000371,AUD_000185,Streaming,2025-08-12 03:27:42,Engagement,0.5,0.24
ATTR_000331,CAM_000221,AUD_000831,TV,2024-12-19 09:48:45,Engagement,0.25,0.5
ATTR_000332,CAM_000400,AUD_000939,OOH,2025-07-26 13:11:20,Click,0.36,0.39
ATTR_000333,CAM_000145,AUD_000542,Streaming,2025-08-21 21:06:45,Comment,0.82,0.21
ATTR_000334,CAM_000193,AUD_000812,TV,2025-02-15 01:59:54,Conversion,0.8,0.08
ATTR_000335,CAM_000157,AUD_001046,Retail,2025-08-05 16:19:08,View,0.67,0.47
ATTR_000336,CAM_000046,AUD_000602,Print,2025-08-14 10:07:40,Conversion,0.51,0.77
ATTR_000337,CAM_000279,AUD_000608,Radio,2025-07-07 19:42:57,Engagement,0.18,0.5
ATTR_000338,CAM_000033,AUD_000481,Retail,2025-08-09 20:18:52,Conversion,0.76,0.58
ATTR_000339,CAM_000371,AUD_000783,OOH,2025-05-24 02:20:32,Impression,0.39,0.07
ATTR_000340,CAM_000107,AUD_000220,TV,2024-12-29 22:16:15,Conversion,0.28,0.63
ATTR_000341,CAM_000264,AUD_000375,Radio,2025-07-02 03:46:58,Engagement,0.27,0.51
ATTR_000342,CAM_000243,AUD_000467,Print,2025-06-28 08:29:41,Comment,0.98,0.45
ATTR_000343,CAM_000342,AUD_001065,Email,2025-03-19 01:46:58,Comment,0.12,0.12
ATTR_000344,CAM_000211,AUD_000335,Digital,2025-08-13 19:04:14,Click,0.19,0.15
ATTR_000345,CAM_000053,AUD_000204,Digital,2025-05-15 01:48:39,Impression,0.32,0.25
ATTR_000346,CAM_000006,AUD_000561,Retail,2024-11-23 22:58:50,Impression,0.67,0.05
ATTR_000347,CAM_000235,AUD_000266,Streaming,2025-08-08 03:10:52,Comment,0.17,0.66
ATTR_000348,CAM_000064,AUD_000360,Radio,2025-05-21 07:50:32,Conversion,0.44,0.64
ATTR_000349,CAM_000232,AUD_001176,Radio,2025-09-02 18:02:16,Engagement,0.19,0.21
ATTR_000350,CAM_000098,AUD_000720,Social,2025-06-09 00:44:32,View,0.16,0.21
ATTR_000351,CAM_000207,AUD_000444,Social,2025-08-07 10:24:45,Conversion,0.4,0.42
ATTR_000352,CAM_000385,AUD_000746,OOH,2025-02-21 06:54:28,Engagement,0.55,0.61
ATTR_000353,CAM_000350,AUD_001010,Print,2025-05-09 02:27:33,View,0.25,0.67
ATTR_000354,CAM_000400,AUD_000859,Radio,2025-07-16 13:20:51,View,0.94,0.24
ATTR_000355,CAM_000305,AUD_000328,Retail,2025-05-24 05:35:48,Share,0.83,0.74
ATTR_000356,CAM_000004,AUD_000124,Print,2025-08-09 19:48:30,Conversion,0.13,0.67
ATTR_000357,CAM_000044,AUD_001049,Streaming,2025-07-23 23:00:31,Comment,0.67,0.36
ATTR_000358,CAM_000074,AUD_000073,Print,2025-05-10 23:58:30,Engagement,0.85,0.12
ATTR_000359,CAM_000087,AUD_000081,Streaming,2025-07-29 03:19:48,View,0.73,0.25
ATTR_000360,CAM_000059,AUD_001035,Email,2025-04-02 06:05:02,Comment,0.78,0.23
ATTR_000361,CAM_000229,AUD_000939,Social,2025-08-01 06:00:25,View,0.15,0.11
ATTR_000362,CAM_000016,AUD_000832,TV,2025-07-06 12:19:58,View,0.31,0.61
ATTR_000363,CAM_000272,AUD_000683,OOH,2025-05-17 17:26:34,Click,0.53,0.34
ATTR_000364,CAM_000090,AUD_000571,Radio,2025-06-08 23:11:47,Impression,0.42,0.48
ATTR_000365,CAM_000033,AUD_000456,Digital,2025-06-29 16:38:21,Click,0.68,0.37
ATTR_000366,CAM_000171,AUD_000088,Email,2025-08-13 20:11:10,View,0.21,0.53
ATTR_000367,CAM_000369,AUD_000110,Radio,2025-06-01 07:22:29,Engagement,0.61,0.61
ATTR_000368,CAM_000307,AUD_000076,Retail,2025-05-11 08:04:24,Impression,0.5,0.46
ATTR_000369,CAM_000283,AUD_000563,OOH,2025-08-31 04:59:11,View,0.33,0.21
ATTR_000370,CAM_000038,AUD_000360,TV,2025-08-20 08:07:46,View,0.35,0.59
ATTR_000371,CAM_000365,AUD_000254,Radio,2025-07-11 04:29:26,Conversion,0.26,0.46
ATTR_000372,CAM_000114,AUD_000803,Radio,2025-04-15 00:31:38,Engagement,0.97,0.59
ATTR_000373,CAM_000370,AUD_001124,Print,2025-05-10 11:20:07,Conversion,0.53,0.52
ATTR_000374,CAM_000136,AUD_000469,TV,2025-02-03 20:37:26,Click,0.51,0.51
ATTR_000375,CAM_000050,AUD_000160,OOH,2025-03-27 15:11:16,Share,0.91,0.3
ATTR_000376,CAM_000224,AUD_000222,Email,2025-01-12 04:02:34,Impression,0.16,0.07
ATTR_000377,CAM_000135,AUD_000077,Retail,2025-08-24 23:28:29,Conversion,0.28,0.28
ATTR_000378,CAM_000328,AUD_000949,Print,2024-11-08 10:35:43,Comment,0.58,0.72
ATTR_000379,CAM_000176,AUD_000627,Streaming,2025-06-06 16:29:04,Click,0.8,0.74
ATTR_000380,CAM_000363,AUD_000347,Streaming,2025-07-26 04:23:14,Impression,0.71,0.08
ATTR_000381,CAM_000245,AUD_000974,Email,2025-05-01 14:35:59,Comment,0.95,0.71
ATTR_000382,CAM_000376,AUD_000584,Social,2025-04-10 15:57:01,Conversion,0.72,0.51
ATTR_000383,CAM_000189,AUD_000903,Email,2025-05-12 08:34:05,Comment,0.88,0.38
ATTR_000384,CAM_000179,AUD_000005,Radio,2025-07-17 11:33:05,Impression,0.55,0.42
ATTR_000385,CAM_000137,AUD_000690,Social,2025-03-10 15:26:21,View,0.32,0.65
ATTR_000386,CAM_000214,AUD_000983,Email,2025-04-26 11:53:28,Click,0.28,0.18
ATTR_000387,CAM_000350,AUD_001014,Email,2025-06-18 20:20:25,Impression,0.75,0.75
ATTR_000388,CAM_000325,AUD_000416,OOH,2025-07-29 19:50:15,Share,0.37,0.28
ATTR_000389,CAM_000047,AUD_000973,Streaming,2025-06-09 14:37:03,Comment,0.5,0.41
ATTR_000390,CAM_000335,AUD_000477,Digital,2025-05-10 13:11:27,Click,0.6,0.37
ATTR_000391,CAM_000102,AUD_001067,Streaming,2025-06-02 06:56:15,Impression,0.26,0.56
ATTR_000392,CAM_000028,AUD_000269,Email,2025-05-30 20:02:51,Engagement,0.69,0.23
ATTR_000393,CAM_000146,AUD_000011,Social,2025-04-02 16:52:32,Engagement,0.26,0.52
ATTR_000394,CAM_000200,AUD_000318,Radio,2025-05-02 13:00:28,Click,0.22,0.68
ATTR_000395,CAM_000151,AUD_000260,Social,2025-08-06 04:49:59,Click,0.49,0.24
ATTR_000396,CAM_000170,AUD_000313,TV,2025-05-07 09:45:29,Conversion,0.22,0.56
ATTR_000397,CAM_000014,AUD_000992,Radio,2025-07-30 20:23:42,Conversion,0.86,0.73
ATTR_000398,CAM_000383,AUD_000217,OOH,2025-06-10 16:48:43,Comment,0.69,0.11
ATTR_000399,CAM_000051,AUD_000895,TV,2025-01-20 02:23:19,View,0.74,0.15
ATTR_000400,CAM_000370,AUD_000030,Social,2025-07-11 00:41:47,Engagement,0.15,0.36
ATTR_000401,CAM_000277,AUD_000289,OOH,2025-08-16 03:02:43,Conversion,0.2,0.65
ATTR_000402,CAM_000228,AUD_000734,Email,2025-08-19 03:10:42,Impression,0.63,0.41
ATTR_000403,CAM_000368,AUD_000727,Digital,2025-08-09 05:43:06,Conversion,0.86,0.65
ATTR_000404,CAM_000337,AUD_001196,Social,2025-05-26 11:11:27,View,0.65,0.54
ATTR_000405,CAM_000263,AUD_001182,Print,2025-07-13 22:04:28,Click,0.43,0.19
ATTR_000406,CAM_000048,AUD_000467,Social,2025-03-06 22:17:14,Comment,0.97,0.44
ATTR_000407,CAM_000215,AUD_000361,Print,2025-01-12 15:15:04,Conversion,0.84,0.06
ATTR_000408,CAM_000276,AUD_000672,TV,2025-07-07 14:41:29,Impression,0.99,0.66
ATTR_000409,CAM_000285,AUD_000781,TV,2025-07-23 05:54:00,View,0.14,0.35
ATTR_000410,CAM_000106,AUD_000303,TV,2025-06-19 12:07:53,View,0.14,0.56
ATTR_000411,CAM_000085,AUD_000214,Email,2025-08-13 01:00:38,Share,0.99,0.48
ATTR_000412,CAM_000305,AUD_000794,TV,2025-05-19 16:22:19,Engagement,0.27,0.13
ATTR_000413,CAM_000189,AUD_000859,Print,2025-06-15 13:44:35,View,0.96,0.71
ATTR_000414,CAM_000023,AUD_000787,Digital,2025-07-21 07:27:09,View,0.34,0.08
ATTR_000415,CAM_000138,AUD_001181,Email,2025-02-12 09:21:06,Comment,0.59,0.24
ATTR_000416,CAM_000334,AUD_000599,Digital,2025-06-15 05:26:49,View,0.92,0.67
ATTR_000417,CAM_000059,AUD_000244,Radio,2025-04-21 13:44:58,Click,0.24,0.14
ATTR_000418,CAM_000276,AUD_000602,Streaming,2025-07-26 10:23:50,Comment,0.97,0.53
ATTR_000419,CAM_000094,AUD_000942,OOH,2025-06-30 09:04:52,Engagement,0.42,0.56
ATTR_000420,CAM_000292,AUD_000372,Radio,2025-06-05 22:06:10,Click,0.78,0.66
ATTR_000421,CAM_000137,AUD_000337,Radio,2025-04-17 12:02:41,Comment,0.84,0.57
ATTR_000422,CAM_000228,AUD_000732,Radio,2025-07-18 15:55:07,Engagement,0.45,0.28
ATTR_000423,CAM_000297,AUD_000364,Email,2025-02-12 22:04:02,Conversion,0.48,0.13
ATTR_000424,CAM_000235,AUD_000672,Digital,2025-08-03 17:23:23,Conversion,0.61,0.71
ATTR_000425,CAM_000093,AUD_001059,Streaming,2025-04-13 14:53:05,Engagement,0.14,0.73
ATTR_000426,CAM_000068,AUD_000551,Radio,2025-05-22 21:33:58,Conversion,0.42,0.16
ATTR_000427,CAM_000151,AUD_000464,Streaming,2025-07-31 20:49:12,Engagement,0.89,0.15
ATTR_000428,CAM_000282,AUD_000471,Email,2025-05-07 18:29:50,Conversion,0.91,0.27
ATTR_000429,CAM_000337,AUD_000880,Streaming,2025-07-10 01:44:13,Share,0.12,0.36
ATTR_000430,CAM_000094,AUD_000833,Radio,2025-06-03 10:39:00,Conversion,0.17,0.26
ATTR_000431,CAM_000382,AUD_000852,Print,2025-01-14 10:01:04,Conversion,0.85,0.15
ATTR_000432,CAM_000017,AUD_000753,Radio,2025-08-19 00:40:25,Engagement,0.69,0.48
ATTR_000433,CAM_000173,AUD_000761,Social,2025-05-02 00:35:39,Click,0.6,0.14
ATTR_000434,CAM_000356,AUD_000892,Digital,2025-04-14 04:23:12,View,0.93,0.43
ATTR_000435,CAM_000378,AUD_000245,Radio,2025-07-13 20:45:17,Impression,0.67,0.6
ATTR_000436,CAM_000097,AUD_001137,Email,2025-06-17 16:12:18,Impression,0.79,0.48
ATTR_000437,CAM_000232,AUD_000715,Social,2025-07-15 01:19:46,Conversion,0.36,0.79
ATTR_000438,CAM_000198,AUD_000699,Digital,2025-06-19 21:37:40,Engagement,0.76,0.37
ATTR_000439,CAM_000033,AUD_000252,Social,2025-02-24 09:51:38,View,0.75,0.34
ATTR_000440,CAM_000063,AUD_000675,Email,2025-08-09 06:32:32,Share,0.48,0.6
ATTR_000441,CAM_000002,AUD_000558,Email,2025-08-30 11:04:41,Engagement,0.15,0.72
ATTR_000442,CAM_000285,AUD_000916,Digital,2025-07-08 21:24:21,Conversion,0.68,0.08
ATTR_000443,CAM_000063,AUD_000025,Print,2025-07-28 17:59:53,Engagement,0.76,0.34
ATTR_000444,CAM_000323,AUD_000719,Retail,2024-12-16 02:34:11,View,0.42,0.08
ATTR_000445,CAM_000085,AUD_000120,Streaming,2025-07-16 02:07:47,Conversion,0.5,0.16
ATTR_000446,CAM_000276,AUD_000683,Print,2025-07-15 17:25:23,Impression,0.9,0.52
ATTR_000447,CAM_000328,AUD_000114,Radio,2024-11-24 02:57:46,Comment,0.84,0.23
ATTR_000448,CAM_000008,AUD_000713,Social,2025-05-31 09:20:54,Impression,0.48,0.07
ATTR_000449,CAM_000394,AUD_000415,Digital,2025-08-03 13:54:45,Impression,0.74,0.69
ATTR_000450,CAM_000106,AUD_000053,OOH,2024-11-22 01:24:10,View,0.73,0.08
ATTR_000451,CAM_000257,AUD_000693,Retail,2025-02-18 09:46:44,Share,0.68,0.22
ATTR_000452,CAM_000326,AUD_000635,Email,2025-05-19 05:20:11,Conversion,0.57,0.62
ATTR_000453,CAM_000329,AUD_000846,Social,2025-03-06 04:54:44,Conversion,0.63,0.52
ATTR_000454,CAM_000026,AUD_001057,OOH,2025-07-04 04:32:48,Share,0.74,0.59
ATTR_000455,CAM_000392,AUD_000814,Radio,2025-07-24 11:03:28,Impression,0.94,0.38
ATTR_000456,CAM_000212,AUD_000122,Streaming,2025-03-02 09:57:37,Share,0.18,0.07
ATTR_000457,CAM_000137,AUD_000387,TV,2025-04-04 14:39:28,Comment,0.18,0.62
ATTR_000458,CAM_000321,AUD_000509,Radio,2025-07-11 22:02:04,Conversion,0.55,0.13
ATTR_000459,CAM_000203,AUD_000042,TV,2025-04-28 16:01:01,Click,0.38,0.06
ATTR_000460,CAM_000319,AUD_000740,Email,2024-10-03 03:50:35,Share,0.35,0.23
ATTR_000461,CAM_000369,AUD_000548,Retail,2025-05-27 17:10:33,Conversion,0.62,0.1
ATTR_000462,CAM_000292,AUD_000747,Retail,2025-06-10 23:13:22,View,0.2,0.39
ATTR_000463,CAM_000151,AUD_000735,TV,2025-07-29 13:00:02,Click,0.95,0.25
ATTR_000464,CAM_000313,AUD_000257,Radio,2025-02-16 17:13:41,Comment,0.3,0.09
ATTR_000465,CAM_000267,AUD_000192,Social,2025-08-12 09:29:07,Impression,0.43,0.74
ATTR_000466,CAM_000337,AUD_000849,Retail,2025-06-29 09:53:01,View,0.12,0.5
ATTR_000467,CAM_000104,AUD_001139,OOH,2025-05-18 09:15:33,Impression,0.39,0.79
ATTR_000468,CAM_000281,AUD_000816,Email,2025-04-13 14:35:02,Comment,0.15,0.56
ATTR_000469,CAM_000218,AUD_000565,Social,2025-08-05 10:56:43,View,0.48,0.2
ATTR_000470,CAM_000249,AUD_000643,TV,2025-06-19 03:50:27,Click,0.53,0.72
ATTR_000471,CAM_000225,AUD_000396,Print,2024-12-26 03:43:55,Click,0.79,0.12
ATTR_000472,CAM_000152,AUD_001045,Streaming,2024-12-26 15:27:05,Engagement,0.51,0.69
ATTR_000473,CAM_000171,AUD_000651,Email,2025-08-20 20:05:34,Impression,0.91,0.6
ATTR_000474,CAM_000302,AUD_000244,Streaming,2024-12-07 08:14:31,Engagement,0.44,0.41
ATTR_000475,CAM_000333,AUD_000565,OOH,2025-05-10 11:40:23,Impression,0.26,0.65
ATTR_000476,CAM_000297,AUD_000144,Retail,2025-08-09 09:09:02,Click,0.19,0.71
ATTR_000477,CAM_000001,AUD_001169,OOH,2025-07-19 05:43:53,View,0.95,0.41
ATTR_000478,CAM_000326,AUD_000092,Digital,2025-07-16 20:42:30,Share,0.14,0.17
ATTR_000479,CAM_000400,AUD_000445,Retail,2025-07-17 06:37:13,Conversion,0.26,0.08
ATTR_000480,CAM_000356,AUD_000825,Streaming,2025-03-25 05:39:11,Conversion,0.97,0.67
ATTR_000481,CAM_000119,AUD_001045,Print,2025-07-14 03:55:12,Click,0.59,0.47
ATTR_000482,CAM_000288,AUD_000474,Digital,2025-04-01 12:38:20,Conversion,0.92,0.69
ATTR_000483,CAM_000029,AUD_000949,Email,2025-08-23 15:27:18,Comment,0.22,0.69
ATTR_000484,CAM_000327,AUD_000427,Streaming,2025-04-22 14:34:17,Share,0.3,0.65
ATTR_000485,CAM_000133,AUD_000215,Streaming,2025-08-08 17:08:43,View,0.67,0.56
ATTR_000486,CAM_000091,AUD_000263,Radio,2025-08-01 18:43:22,Conversion,0.72,0.36
ATTR_000487,CAM_000109,AUD_000533,Radio,2025-05-28 01:06:25,Click,0.77,0.27
ATTR_000488,CAM_000328,AUD_000226,TV,2025-04-17 02:08:58,Impression,0.43,0.57
ATTR_000489,CAM_000308,AUD_000223,Streaming,2025-03-30 11:39:56,Conversion,0.58,0.14
ATTR_000490,CAM_000117,AUD_000111,Radio,2025-05-09 00:08:07,Click,0.8,0.07
ATTR_000491,CAM_000130,AUD_000524,Streaming,2025-03-17 11:59:18,Conversion,0.67,0.28
ATTR_000492,CAM_000030,AUD_000616,Social,2025-02-13 19:40:19,Conversion,0.73,0.42
ATTR_000493,CAM_000182,AUD_000736,Retail,2025-02-18 04:40:43,Share,0.8,0.3
ATTR_000494,CAM_000323,AUD_000742,Radio,2024-10-22 03:28:48,Conversion,0.44,0.28
ATTR_000495,CAM_000162,AUD_000295,Print,2025-07-27 16:23:39,Impression,0.45,0.07
ATTR_000496,CAM_000085,AUD_000424,Streaming,2025-07-27 16:47:16,Comment,0.7,0.71
ATTR_000497,CAM_000056,AUD_000202,Print,2025-06-22 06:58:46,Click,0.98,0.44
ATTR_000498,CAM_000141,AUD_001102,Social,2025-08-09 14:59:54,Impression,0.87,0.42
ATTR_000499,CAM_000173,AUD_000451,Streaming,2025-05-25 04:03:32,Impression,0.6,0.67
ATTR_000500,CAM_000003,AUD_001077,Streaming,2025-05-12 23:06:12,View,0.97,0.64
ATTR_000501,CAM_000067,AUD_000479,Social,2025-04-26 04:29:33,Click,0.23,0.68
ATTR_000502,CAM_000043,AUD_000499,TV,2025-06-02 22:05:01,View,0.22,0.38
ATTR_000503,CAM_000005,AUD_000795,Retail,2025-05-27 20:39:24,Engagement,0.29,0.5
ATTR_000504,CAM_000164,AUD_001084,TV,2025-05-31 23:12:55,View,0.76,0.61
ATTR_000505,CAM_000350,AUD_000203,OOH,2025-07-29 07:13:05,Impression,0.37,0.6
ATTR_000506,CAM_000239,AUD_000086,OOH,2025-04-28 12:21:49,Click,0.75,0.72
ATTR_000507,CAM_000368,AUD_001110,Retail,2025-08-10 00:46:43,Engagement,0.47,0.17
ATTR_000508,CAM_000263,AUD_000149,OOH,2024-12-12 16:37:08,Conversion,0.57,0.31
ATTR_000509,CAM_000328,AUD_000563,Social,2025-03-21 18:34:19,Impression,0.67,0.78
ATTR_000510,CAM_000222,AUD_000704,TV,2025-06-14 23:13:42,Click,0.49,0.17
ATTR_000511,CAM_000042,AUD_000442,TV,2025-06-26 06:41:51,Impression,0.71,0.17
ATTR_000512,CAM_000034,AUD_001086,Streaming,2025-07-27 20:30:31,View,0.94,0.63
ATTR_000513,CAM_000264,AUD_000538,Retail,2025-04-12 07:39:43,Comment,0.96,0.29
ATTR_000514,CAM_000070,AUD_000623,Email,2025-05-01 04:30:43,Conversion,0.22,0.32
ATTR_000515,CAM_000103,AUD_000574,Social,2025-07-26 04:10:11,View,0.38,0.34
ATTR_000516,CAM_000113,AUD_000261,Radio,2025-07-06 13:02:47,Share,0.71,0.47
ATTR_000517,CAM_000197,AUD_000176,TV,2025-07-29 03:44:41,Click,0.43,0.26
ATTR_000518,CAM_000342,AUD_000211,Radio,2025-08-03 07:58:18,Impression,0.36,0.52
ATTR_000519,CAM_000361,AUD_001177,Radio,2025-07-04 18:58:37,Comment,0.57,0.57
ATTR_000520,CAM_000163,AUD_000013,Streaming,2025-04-11 09:38:02,Click,0.99,0.44
ATTR_000521,CAM_000264,AUD_001181,Digital,2025-03-29 22:17:41,View,0.95,0.36
ATTR_000522,CAM_000100,AUD_000548,OOH,2025-03-29 17:36:29,View,0.89,0.68
ATTR_000523,CAM_000396,AUD_000747,Retail,2024-12-14 20:13:25,View,0.57,0.55
ATTR_000524,CAM_000348,AUD_001055,Retail,2025-08-13 09:41:50,Click,0.65,0.56
ATTR_000525,CAM_000322,AUD_000857,Social,2025-06-25 13:10:15,View,0.53,0.36
ATTR_000526,CAM_000372,AUD_000181,OOH,2025-07-17 03:54:05,Click,0.11,0.28
ATTR_000527,CAM_000036,AUD_000193,Streaming,2025-07-21 07:23:27,View,0.83,0.77
ATTR_000528,CAM_000344,AUD_001029,TV,2025-07-10 17:53:36,Share,0.4,0.4
ATTR_000529,CAM_000382,AUD_001124,Radio,2025-08-15 16:41:38,Conversion,0.89,0.24
ATTR_000530,CAM_000352,AUD_000122,OOH,2025-07-28 05:34:12,Conversion,0.45,0.45
ATTR_000531,CAM_000393,AUD_000108,Retail,2025-08-16 16:08:24,Click,0.68,0.66
ATTR_000532,CAM_000214,AUD_000430,Social,2025-04-20 01:09:29,Impression,0.7,0.14
ATTR_000533,CAM_000205,AUD_000509,Social,2025-02-19 08:02:44,View,0.31,0.21
ATTR_000534,CAM_000395,AUD_000973,Social,2025-03-24 21:43:27,Engagement,0.17,0.78
ATTR_000535,CAM_000280,AUD_000600,Retail,2025-08-12 08:13:33,Share,0.58,0.5
ATTR_000536,CAM_000258,AUD_000416,Radio,2025-02-27 07:46:39,Conversion,0.91,0.28
ATTR_000537,CAM_000138,AUD_001079,Radio,2024-12-30 02:44:20,Click,0.21,0.15
ATTR_000538,CAM_000392,AUD_000130,OOH,2025-07-06 17:56:27,Comment,0.76,0.51
ATTR_000539,CAM_000055,AUD_000856,Retail,2025-07-04 03:15:39,Comment,0.97,0.47
ATTR_000540,CAM_000328,AUD_000949,TV,2025-06-14 08:39:25,Impression,0.49,0.63
ATTR_000541,CAM_000374,AUD_000038,TV,2025-07-16 13:32:14,View,0.79,0.26
ATTR_000542,CAM_000302,AUD_000161,Social,2025-03-04 23:35:43,Click,0.54,0.48
ATTR_000543,CAM_000138,AUD_000955,Digital,2025-08-08 10:33:50,Engagement,0.23,0.7
ATTR_000544,CAM_000121,AUD_000139,Radio,2025-08-05 15:11:37,Engagement,0.52,0.37
ATTR_000545,CAM_000181,AUD_000947,Retail,2025-08-09 02:42:09,Comment,0.82,0.31
ATTR_000546,CAM_000329,AUD_000222,Social,2025-04-02 12:43:48,Engagement,0.33,0.5
ATTR_000547,CAM_000322,AUD_000034,Streaming,2025-01-24 06:25:54,Comment,0.45,0.52
ATTR_000548,CAM_000145,AUD_000762,Digital,2025-04-09 02:36:57,Conversion,0.76,0.52
ATTR_000549,CAM_000226,AUD_000334,Retail,2025-07-19 09:23:34,Share,0.31,0.54
ATTR_000550,CAM_000017,AUD_000167,Retail,2025-08-06 19:59:40,Conversion,0.25,0.48
ATTR_000551,CAM_000026,AUD_000334,Print,2025-06-16 10:00:47,Conversion,0.86,0.42
